"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Self Maintenance"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Exploring","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Exploring","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Food Processing"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Food Processing"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Resting","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Resting","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Resting","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Resting","Brood Care","Trash Maintenance"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Food Processing","Exploring","Brood Care","Trash Maintenance"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Exploring","Brood Care","Trash Maintenance"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Exploring","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Exploring","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Exploring","Brood Care","Food Processing"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Exploring","Brood Care","Food Processing"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Trash Maintenance","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Food Processing","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Antennating Nestmate","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Brood Care","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Exploring","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
"Antennating Nestmate","Exploring","Exploring","Food Processing","Brood Care","Antennating Nestmate","Food Processing","Brood Care","Exploring"
